"boxerID","wins","defeats","draws","wins_by_KO","defeats_by_KO"
"36758","13","25",10,"3 KOs","9 KOs"
"14844","19","9",0,"8 KOs","4 KOs"
"29161","21","13",2,"12 KOs","8 KOs"
"744527","12","5",0,"4 KOs","2 KOs"
"97211","11","8",0,"9 KOs","6 KOs"
"214546","14","16",4,"10 KOs","6 KOs"
"15908","13","29",5,"2 KOs","8 KOs"
"38721","22","20",4,"10 KOs","8 KOs"
"136326","8","10",1,"5 KOs","4 KOs"
"799334","8","1",0,"6 KOs","0 KOs"
"8376","15","7",3,"10 KOs","3 KOs"
"262957","13","7",8,"8 KOs","2 KOs"
"78278","21","13",2,"12 KOs","5 KOs"
"14874","9","15",0,"1 KOs","3 KOs"
"140606","9","2",0,"3 KOs","2 KOs"
"847965","12","0",0,"6 KOs","0 KOs"
"39834","3","6",2,"1 KOs","2 KOs"
"4504","9","21",4,"6 KOs","9 KOs"
"4554","26","24",7,"8 KOs","9 KOs"
"55233","8","1",0,"8 KOs","1 KOs"
"21852","15","14",1,"8 KOs","7 KOs"
"96777","10","15",3,"6 KOs","7 KOs"
"47787","9","3",0,"6 KOs","3 KOs"
"458476","8","2",0,"2 KOs","0 KOs"
"636345","7","6",2,"2 KOs","2 KOs"
"773858","16","1",1,"9 KOs","0 KOs"
"22601","10","4",0,"0 KOs","2 KOs"
"357823","15","11",3,"3 KOs","3 KOs"
"27524","8","1",1,"1 KOs","0 KOs"
"418970","8","2",1,"2 KOs","1 KOs"
"332729","6","6",3,"4 KOs","4 KOs"
"491831","10","3",1,"7 KOs","0 KOs"
"377353","12","2",1,"5 KOs","1 KOs"
"634761","12","0",0,"6 KOs","0 KOs"
"604549","16","20",3,"5 KOs","12 KOs"
"534244","5","1",0,"2 KOs","1 KOs"
"235856","10","13",0,"3 KOs","1 KOs"
"26332","7","4",0,"4 KOs","3 KOs"
"298268","5","0",2,"0 KOs","0 KOs"
"57140","10","16",1,"3 KOs","3 KOs"
"101158","33","12",12,"11 KOs","8 KOs"
"46144","25","3",0,"13 KOs","2 KOs"
"141716","9","8",3,"0 KOs","1 KOs"
"202769","7","8",1,"5 KOs","6 KOs"
"134481","7","3",0,"4 KOs","1 KOs"
"37971","7","23",1,"2 KOs","13 KOs"
"420654","19","11",2,"4 KOs","3 KOs"
"60863","9","10",5,"4 KOs","4 KOs"
"865648","6","2",0,"4 KOs","0 KOs"
"624590","17","3",0,"13 KOs","2 KOs"
"453686","8","9",9,"2 KOs","3 KOs"
"753376","18","16",6,"5 KOs","9 KOs"
"690451","11","7",1,"0 KOs","0 KOs"
"785177","17","13",4,"6 KOs","6 KOs"
"170417","17","4",4,"2 KOs","0 KOs"
"68886","33","50",7,"21 KOs","15 KOs"
"47327","8","14",0,"2 KOs","8 KOs"
"130853","13","26",4,"2 KOs","7 KOs"
"633021","11","16",5,"2 KOs","4 KOs"
"246131","5","2",1,"5 KOs","2 KOs"
"103125","21","25",7,"8 KOs","7 KOs"
"60375","15","21",11,"8 KOs","7 KOs"
"576101","11","5",3,"5 KOs","1 KOs"
"14980","10","5",0,"2 KOs","3 KOs"
"120560","10","4",4,"1 KOs","1 KOs"
"277851","11","15",6,"4 KOs","2 KOs"
"613170","12","3",0,"5 KOs","0 KOs"
"33567","15","11",3,"7 KOs","4 KOs"
"118373","12","14",5,"7 KOs","3 KOs"
"788969","9","8",0,"6 KOs","8 KOs"
"35711","57","79",5,"31 KOs","73 KOs"
"208695","14","3",1,"8 KOs","2 KOs"
"440463","7","8",5,"0 KOs","1 KOs"
"178733","7","20",1,"5 KOs","13 KOs"
"283121","3","4",1,"2 KOs","1 KOs"
"326001","15","5",0,"11 KOs","2 KOs"
"275834","11","3",1,"3 KOs","1 KOs"
"105678","16","36",7,"5 KOs","11 KOs"
"152082","6","5",2,"3 KOs","1 KOs"
"715668","25","19",6,"12 KOs","8 KOs"
"51998","9","3",0,"1 KOs","1 KOs"
"758614","10","5",2,"3 KOs","1 KOs"
"25769","18","2",3,"6 KOs","1 KOs"
"226749","10","16",1,"5 KOs","8 KOs"
"33120","10","4",3,"7 KOs","4 KOs"
"101276","6","6",1,"6 KOs","3 KOs"
"68252","15","11",6,"2 KOs","4 KOs"
"70256","7","10",0,"2 KOs","5 KOs"
"459404","6","3",7,"5 KOs","1 KOs"
"775952","12","1",0,"6 KOs","1 KOs"
"270743","5","2",2,"3 KOs","0 KOs"
"577511","14","2",0,"12 KOs","0 KOs"
"297795","2","0",0,"2 KOs","0 KOs"
"283528","10","15",4,"3 KOs","4 KOs"
"19078","12","5",1,"11 KOs","3 KOs"
"66202","11","9",0,"3 KOs","7 KOs"
"235163","12","8",2,"5 KOs","3 KOs"
"99538","9","15",0,"6 KOs","10 KOs"
"846979","9","2",0,"4 KOs","1 KOs"
"116976","12","8",0,"2 KOs","1 KOs"
"693407","15","11",5,"7 KOs","4 KOs"
"125363","15","18",4,"2 KOs","9 KOs"
"160093","13","11",2,"5 KOs","1 KOs"
"218535","10","10",2,"5 KOs","3 KOs"
"276630","15","17",3,"11 KOs","3 KOs"
"369597","28","24",4,"19 KOs","14 KOs"
"676971","25","19",4,"10 KOs","11 KOs"
"501247","8","6",2,"1 KOs","5 KOs"
"125748","5","2",1,"0 KOs","1 KOs"
"397554","13","28",2,"2 KOs","16 KOs"
"109139","9","3",0,"7 KOs","1 KOs"
"370267","5","7",0,"2 KOs","2 KOs"
"30101","12","28",2,"5 KOs","16 KOs"
"115748","31","28",29,"6 KOs","10 KOs"
"601740","13","5",3,"1 KOs","0 KOs"
"7255","58","12",3,"26 KOs","7 KOs"
"167318","8","1",0,"2 KOs","1 KOs"
"37492","14","25",0,"12 KOs","22 KOs"
"681425","9","2",0,"2 KOs","0 KOs"
"178319","12","8",1,"10 KOs","3 KOs"
"378636","39","27",1,"31 KOs","23 KOs"
"81543","16","19",7,"8 KOs","3 KOs"
"118426","9","22",1,"4 KOs","7 KOs"
"433174","13","2",1,"8 KOs","2 KOs"
"84501","7","8",1,"5 KOs","5 KOs"
"643866","15","3",0,"9 KOs","1 KOs"
"745224","13","3",0,"9 KOs","3 KOs"
"212748","9","14",5,"3 KOs","10 KOs"
"1383","10","7",0,"3 KOs","4 KOs"
"90026","15","20",1,"9 KOs","2 KOs"
"67117","12","44",8,"10 KOs","14 KOs"
"16036","13","6",3,"5 KOs","3 KOs"
"142796","7","2",0,"1 KOs","0 KOs"
"300229","7","14",1,"4 KOs","8 KOs"
"116716","14","8",3,"2 KOs","2 KOs"
"473064","21","19",4,"13 KOs","6 KOs"
"213146","11","14",3,"1 KOs","4 KOs"
"75158","11","19",1,"7 KOs","12 KOs"
"119232","8","16",2,"5 KOs","5 KOs"
"627623","9","8",0,"5 KOs","1 KOs"
"28205","16","10",2,"10 KOs","9 KOs"
"149344","17","13",2,"10 KOs","6 KOs"
"642601","13","0",0,"9 KOs","0 KOs"
"63680","23","35",3,"8 KOs","12 KOs"
"124422","14","4",8,"4 KOs","3 KOs"
"120171","5","3",1,"4 KOs","2 KOs"
"49483","8","6",4,"2 KOs","2 KOs"
"82537","5","6",0,"1 KOs","2 KOs"
"508362","9","4",0,"6 KOs","2 KOs"
"150375","6","3",2,"2 KOs","0 KOs"
"42056","5","2",0,"1 KOs","0 KOs"
"31957","11","9",1,"7 KOs","7 KOs"
"632459","8","7",0,"1 KOs","0 KOs"
"344319","9","8",5,"2 KOs","1 KOs"
"337443","9","2",1,"4 KOs","0 KOs"
"566598","10","1",0,"7 KOs","0 KOs"
"43047","7","11",1,"4 KOs","8 KOs"
"760449","14","0",0,"4 KOs","0 KOs"
"230968","4","3",0,"3 KOs","2 KOs"
"737488","10","0",1,"5 KOs","0 KOs"
"135040","8","21",3,"4 KOs","6 KOs"
"303936","14","8",3,"5 KOs","2 KOs"
"653036","12","3",0,"8 KOs","1 KOs"
"216410","6","5",5,"2 KOs","2 KOs"
"56594","4","2",0,"4 KOs","2 KOs"
"533701","9","16",1,"2 KOs","2 KOs"
"59913","8","15",6,"2 KOs","8 KOs"
"119511","11","23",12,"5 KOs","7 KOs"
"147693","5","7",0,"3 KOs","4 KOs"
"217773","10","7",0,"2 KOs","1 KOs"
"111592","9","3",0,"2 KOs","2 KOs"
"79598","16","26",3,"10 KOs","10 KOs"
"31318","17","6",7,"10 KOs","3 KOs"
"592350","7","1",0,"3 KOs","1 KOs"
"55867","15","22",5,"6 KOs","5 KOs"
"328273","13","6",2,"8 KOs","2 KOs"
"128519","11","24",6,"2 KOs","7 KOs"
"369098","24","21",6,"10 KOs","4 KOs"
"6401","14","12",2,"8 KOs","5 KOs"
"6906","23","21",3,"14 KOs","12 KOs"
"135589","15","8",2,"9 KOs","4 KOs"
"74084","14","8",0,"8 KOs","2 KOs"
"24798","11","18",2,"1 KOs","6 KOs"
"279745","9","7",3,"4 KOs","5 KOs"
"67883","10","23",6,"4 KOs","6 KOs"
"860","17","18",1,"11 KOs","7 KOs"
"289454","7","5",1,"3 KOs","1 KOs"
"519832","9","15",3,"0 KOs","8 KOs"
"31031","8","2",2,"1 KOs","0 KOs"
"252978","9","7",3,"3 KOs","0 KOs"
"676352","13","20",8,"6 KOs","7 KOs"
"24989","13","12",4,"9 KOs","3 KOs"
"632395","16","2",2,"10 KOs","1 KOs"
"542696","15","4",2,"1 KOs","0 KOs"
"447824","8","0",1,"0 KOs","0 KOs"
"55458","5","9",0,"0 KOs","3 KOs"
"249619","12","5",5,"6 KOs","0 KOs"
"93674","13","10",3,"2 KOs","2 KOs"
"51179","2","15",4,"0 KOs","7 KOs"
"663628","7","1",0,"1 KOs","0 KOs"
"211783","16","10",2,"5 KOs","4 KOs"
"592227","8","3",2,"2 KOs","0 KOs"
"94185","12","26",7,"7 KOs","6 KOs"
"156755","15","21",1,"5 KOs","7 KOs"
"654087","6","1",0,"3 KOs","1 KOs"
"34750","13","26",0,"0 KOs","9 KOs"
"56574","17","13",4,"3 KOs","5 KOs"
"10413","12","14",1,"11 KOs","8 KOs"
"181935","8","3",1,"2 KOs","2 KOs"
"816139","12","1",0,"5 KOs","0 KOs"
"91607","20","11",4,"7 KOs","4 KOs"
"777094","19","1",1,"10 KOs","0 KOs"
"691200","5","1",0,"5 KOs","1 KOs"
"50849","13","1",0,"11 KOs","1 KOs"
"600893","19","15",4,"0 KOs","8 KOs"
"90272","6","3",2,"2 KOs","0 KOs"
"42438","8","3",0,"8 KOs","3 KOs"
"4032","6","6",3,"1 KOs","5 KOs"
"441834","7","28",2,"2 KOs","7 KOs"
"700945","7","7",1,"2 KOs","1 KOs"
"122085","13","3",0,"8 KOs","0 KOs"
"810516","7","1",1,"1 KOs","0 KOs"
"356826","31","14",2,"17 KOs","9 KOs"
"37466","13","34",1,"7 KOs","13 KOs"
"62518","6","8",0,"1 KOs","1 KOs"
"39899","10","5",2,"4 KOs","2 KOs"
"438889","6","3",3,"2 KOs","3 KOs"
"45025","14","9",2,"6 KOs","2 KOs"
"15078","9","18",2,"3 KOs","4 KOs"
"164340","28","37",16,"10 KOs","2 KOs"
"838428","9","1",0,"2 KOs","0 KOs"
"91051","8","3",1,"5 KOs","0 KOs"
"548577","9","9",2,"2 KOs","1 KOs"
"468816","8","4",1,"2 KOs","4 KOs"
"181284","21","21",20,"5 KOs","3 KOs"
"422235","36","47",2,"21 KOs","41 KOs"
"5099","29","50",2,"14 KOs","26 KOs"
"502945","6","0",0,"3 KOs","0 KOs"
"16598","8","5",0,"5 KOs","2 KOs"
"364374","10","6",1,"5 KOs","1 KOs"
"73194","17","9",3,"10 KOs","2 KOs"
"58046","11","18",9,"1 KOs","6 KOs"
"689389","13","2",2,"6 KOs","2 KOs"
"286007","8","16",3,"2 KOs","9 KOs"
"6215","13","5",1,"8 KOs","5 KOs"
"346386","22","23",13,"6 KOs","5 KOs"
"182523","7","1",0,"3 KOs","0 KOs"
"61200","11","19",0,"5 KOs","9 KOs"
"278471","5","1",0,"2 KOs","1 KOs"
"290912","6","2",0,"5 KOs","0 KOs"
"184636","7","3",2,"0 KOs","2 KOs"
"186092","8","6",0,"7 KOs","2 KOs"
"76538","14","28",17,"11 KOs","7 KOs"
"83229","12","7",4,"5 KOs","1 KOs"
"43709","18","29",8,"3 KOs","10 KOs"
"755742","10","6",3,"1 KOs","3 KOs"
"104478","13","7",5,"5 KOs","1 KOs"
"111509","22","10",2,"4 KOs","4 KOs"
"50217","0","1",0,"0 KOs","1 KOs"
"3934","10","19",2,"5 KOs","7 KOs"
"262773","15","37",3,"11 KOs","21 KOs"
"721781","11","4",0,"5 KOs","1 KOs"
"586142","12","4",0,"9 KOs","2 KOs"
"166723","8","0",1,"4 KOs","0 KOs"
"747084","7","5",1,"1 KOs","1 KOs"
"474073","6","2",0,"1 KOs","0 KOs"
"90429","8","15",5,"2 KOs","7 KOs"
"92755","8","5",1,"0 KOs","1 KOs"
"498590","20","3",2,"8 KOs","0 KOs"
"105923","8","12",4,"3 KOs","3 KOs"
"38492","14","27",1,"10 KOs","12 KOs"
"256001","10","21",4,"8 KOs","5 KOs"
"142460","12","9",16,"5 KOs","3 KOs"
"50465","10","7",1,"0 KOs","3 KOs"
"31465","5","10",2,"0 KOs","4 KOs"
"103124","16","28",6,"3 KOs","16 KOs"
"652245","12","15",7,"4 KOs","2 KOs"
"274893","11","11",0,"4 KOs","3 KOs"
"553078","13","0",1,"6 KOs","0 KOs"
"17047","14","5",1,"7 KOs","0 KOs"
"64352","19","26",8,"2 KOs","2 KOs"
"725702","6","4",1,"1 KOs","0 KOs"
"372135","7","6",1,"4 KOs","1 KOs"
"93447","22","44",12,"3 KOs","3 KOs"
"60734","6","4",1,"4 KOs","2 KOs"
"595780","10","5",0,"7 KOs","2 KOs"
"211000","3","5",0,"2 KOs","5 KOs"
"48434","26","11",1,"20 KOs","3 KOs"
"177246","21","11",7,"5 KOs","2 KOs"
"288195","8","4",1,"2 KOs","0 KOs"
"548589","22","17",2,"21 KOs","8 KOs"
"487848","2","0",0,"2 KOs","0 KOs"
"202780","6","8",3,"4 KOs","5 KOs"
"17441","5","9",0,"4 KOs","9 KOs"
"198060","35","35",6,"11 KOs","25 KOs"
"612244","6","6",0,"1 KOs","2 KOs"
"466639","3","0",0,"2 KOs","0 KOs"
"219974","9","16",7,"3 KOs","6 KOs"
"444845","28","1",0,"22 KOs","0 KOs"
"135431","7","18",9,"0 KOs","0 KOs"
"50256","8","16",5,"1 KOs","2 KOs"
"506303","13","4",3,"8 KOs","4 KOs"
"148796","15","27",8,"4 KOs","2 KOs"
"443580","12","8",2,"10 KOs","5 KOs"
"353075","7","5",2,"4 KOs","2 KOs"
"87436","8","6",3,"0 KOs","1 KOs"
"192117","6","3",0,"0 KOs","1 KOs"
"178273","28","17",3,"20 KOs","10 KOs"
"242090","6","3",0,"0 KOs","2 KOs"
"24713","7","10",1,"1 KOs","5 KOs"
"113675","11","22",6,"4 KOs","13 KOs"
"224215","11","5",4,"6 KOs","1 KOs"
"712444","6","4",0,"6 KOs","0 KOs"
"68953","20","13",4,"4 KOs","3 KOs"
"635549","12","8",0,"5 KOs","5 KOs"
"118693","18","14",0,"7 KOs","6 KOs"
"350930","10","1",0,"3 KOs","1 KOs"
"573604","8","3",1,"4 KOs","2 KOs"
"114638","9","13",2,"2 KOs","6 KOs"
"766885","14","2",0,"6 KOs","1 KOs"
"31797","26","48",2,"24 KOs","28 KOs"
"18589","16","14",0,"6 KOs","7 KOs"
"394742","7","7",2,"5 KOs","1 KOs"
"210836","17","10",3,"10 KOs","4 KOs"
"91148","17","8",1,"2 KOs","2 KOs"
"325262","14","14",1,"10 KOs","8 KOs"
"668638","11","11",3,"4 KOs","6 KOs"
"126136","7","2",1,"4 KOs","0 KOs"
"60961","10","11",3,"4 KOs","7 KOs"
"382879","11","4",2,"3 KOs","2 KOs"
"271514","14","4",4,"5 KOs","3 KOs"
"241096","9","7",2,"6 KOs","3 KOs"
"10941","12","9",1,"6 KOs","5 KOs"
"133539","15","5",5,"6 KOs","1 KOs"
"99448","9","6",2,"6 KOs","5 KOs"
"3801","8","6",0,"5 KOs","1 KOs"
"217163","15","11",2,"8 KOs","4 KOs"
"47792","13","18",6,"2 KOs","3 KOs"
"183329","7","5",0,"5 KOs","2 KOs"
"115646","13","11",2,"10 KOs","7 KOs"
"59511","5","9",0,"2 KOs","9 KOs"
"661618","9","2",1,"6 KOs","1 KOs"
"547620","16","14",14,"9 KOs","5 KOs"
"4752","33","87",3,"3 KOs","11 KOs"
"624454","14","2",1,"6 KOs","1 KOs"
"179631","10","6",0,"4 KOs","5 KOs"
"327207","2","0",0,"2 KOs","0 KOs"
"187653","9","11",4,"2 KOs","4 KOs"
"537823","14","13",1,"3 KOs","4 KOs"
"385852","8","13",0,"7 KOs","3 KOs"
"518222","7","0",1,"6 KOs","0 KOs"
"748448","13","4",2,"4 KOs","1 KOs"
"598386","15","16",4,"7 KOs","3 KOs"
"135631","8","4",2,"4 KOs","2 KOs"
"111132","32","31",10,"8 KOs","10 KOs"
"542465","13","2",0,"9 KOs","1 KOs"
"571047","23","23",1,"17 KOs","16 KOs"
"650636","16","7",0,"12 KOs","6 KOs"
"306381","14","21",4,"5 KOs","6 KOs"
"700631","14","17",6,"1 KOs","2 KOs"
"453235","9","4",5,"2 KOs","1 KOs"
"102025","12","15",6,"1 KOs","4 KOs"
"31106","11","14",3,"2 KOs","7 KOs"
"99060","7","13",1,"0 KOs","0 KOs"
"450556","8","7",0,"5 KOs","1 KOs"
"394123","23","28",13,"6 KOs","5 KOs"
"89273","14","4",0,"6 KOs","1 KOs"
"435108","5","1",0,"5 KOs","0 KOs"
"207556","17","9",2,"5 KOs","3 KOs"
"263329","8","13",0,"5 KOs","4 KOs"
"709640","8","2",1,"2 KOs","1 KOs"
"619096","10","1",0,"3 KOs","1 KOs"
"162642","10","5",2,"8 KOs","2 KOs"
"158201","17","34",4,"1 KOs","15 KOs"
"546867","8","7",0,"1 KOs","1 KOs"
"211942","6","2",0,"3 KOs","1 KOs"
"196799","23","23",1,"17 KOs","4 KOs"
"7895","14","6",0,"9 KOs","5 KOs"
"640708","15","5",4,"0 KOs","2 KOs"
"528392","15","1",1,"0 KOs","0 KOs"
"89706","9","20",2,"2 KOs","8 KOs"
"35090","10","10",0,"5 KOs","6 KOs"
"261360","10","5",0,"4 KOs","3 KOs"
"51193","5","38",3,"1 KOs","7 KOs"
"69173","11","17",1,"1 KOs","1 KOs"
"52705","16","34",4,"2 KOs","14 KOs"
"118091","10","5",3,"3 KOs","1 KOs"
"44560","13","9",2,"7 KOs","6 KOs"
"623743","29","16",6,"14 KOs","5 KOs"
"98418","5","2",0,"5 KOs","2 KOs"
"641715","6","7",2,"1 KOs","0 KOs"
"67943","6","20",10,"3 KOs","2 KOs"
"34867","14","15",0,"5 KOs","12 KOs"
"37871","8","7",3,"3 KOs","0 KOs"
"41194","11","26",3,"4 KOs","10 KOs"
"238444","6","5",0,"1 KOs","3 KOs"
"71751","9","15",1,"6 KOs","4 KOs"
"156598","7","2",0,"6 KOs","2 KOs"
"53012","23","29",12,"16 KOs","19 KOs"
"550150","7","9",1,"1 KOs","1 KOs"
"428046","13","9",2,"5 KOs","4 KOs"
"777914","4","1",0,"3 KOs","1 KOs"
"291571","5","3",0,"4 KOs","3 KOs"
"212572","9","7",3,"2 KOs","2 KOs"
"733377","17","2",0,"12 KOs","1 KOs"
"91298","15","4",1,"4 KOs","2 KOs"
"155816","12","4",0,"10 KOs","4 KOs"
"105506","6","13",2,"4 KOs","5 KOs"
"252354","7","6",1,"5 KOs","4 KOs"
"477087","11","2",1,"4 KOs","1 KOs"
"576301","13","8",2,"2 KOs","3 KOs"
"370135","21","20",1,"9 KOs","5 KOs"
"170899","8","11",1,"3 KOs","1 KOs"
"5755","20","53",5,"6 KOs","7 KOs"
"160444","18","22",4,"1 KOs","6 KOs"
"104136","10","33",3,"1 KOs","8 KOs"
"37721","11","8",1,"6 KOs","3 KOs"
"141346","23","15",1,"16 KOs","6 KOs"
"57965","7","1",2,"0 KOs","1 KOs"
"219083","7","1",1,"5 KOs","0 KOs"
"791491","14","0",0,"10 KOs","0 KOs"
"107333","10","16",0,"5 KOs","6 KOs"
"658632","32","8",1,"16 KOs","5 KOs"
"144844","8","5",1,"5 KOs","4 KOs"
"622343","10","3",1,"9 KOs","0 KOs"
"862274","12","0",0,"6 KOs","0 KOs"
"22317","11","6",2,"5 KOs","2 KOs"
"23982","12","12",4,"3 KOs","5 KOs"
"193778","15","13",1,"9 KOs","5 KOs"
"133148","7","6",0,"5 KOs","2 KOs"
"112506","10","9",16,"4 KOs","1 KOs"
"100000","5","4",1,"0 KOs","0 KOs"
"494736","16","7",0,"2 KOs","0 KOs"
"64123","22","24",4,"4 KOs","5 KOs"
"542845","5","2",0,"2 KOs","2 KOs"
"148668","4","13",0,"4 KOs","13 KOs"
"104772","15","11",0,"6 KOs","8 KOs"
"244946","12","3",0,"2 KOs","1 KOs"
"16187","12","11",1,"0 KOs","5 KOs"
"137618","4","2",0,"4 KOs","2 KOs"
"45425","25","22",7,"17 KOs","5 KOs"
"494717","13","20",1,"2 KOs","6 KOs"
"536906","8","3",4,"4 KOs","1 KOs"
"312278","8","6",2,"6 KOs","5 KOs"
"130423","8","5",2,"3 KOs","1 KOs"
"559764","5","3",2,"5 KOs","1 KOs"
"9154","9","91",7,"5 KOs","13 KOs"
"53264","10","9",0,"8 KOs","5 KOs"
"102637","8","5",4,"1 KOs","1 KOs"
"651203","15","5",0,"6 KOs","4 KOs"
"69894","19","16",1,"8 KOs","2 KOs"
"529072","15","4",2,"8 KOs","3 KOs"
"113370","6","10",0,"3 KOs","6 KOs"
"368130","5","11",1,"3 KOs","2 KOs"
"128531","17","19",1,"5 KOs","12 KOs"
"313634","9","7",0,"8 KOs","6 KOs"
"764365","7","3",0,"5 KOs","2 KOs"
"152117","17","11",4,"11 KOs","4 KOs"
"349929","5","2",0,"3 KOs","2 KOs"
"253943","14","2",0,"4 KOs","1 KOs"
"25339","11","12",3,"2 KOs","9 KOs"
"186402","28","26",11,"11 KOs","4 KOs"
"102131","8","6",6,"6 KOs","1 KOs"
"396497","23","17",1,"3 KOs","7 KOs"
"162114","15","3",0,"7 KOs","2 KOs"
"91628","16","52",2,"10 KOs","26 KOs"
"134453","13","13",3,"1 KOs","3 KOs"
"33204","16","6",1,"4 KOs","3 KOs"
"707881","12","18",4,"3 KOs","5 KOs"
"859727","8","0",0,"6 KOs","0 KOs"
"108950","16","2",1,"12 KOs","2 KOs"
"65210","9","15",2,"5 KOs","8 KOs"
"620850","18","1",0,"7 KOs","1 KOs"
"643","8","16",1,"3 KOs","10 KOs"
"504093","10","7",1,"2 KOs","1 KOs"
"45970","14","2",0,"6 KOs","2 KOs"
"72118","10","8",0,"3 KOs","7 KOs"
"663272","18","5",1,"9 KOs","1 KOs"
"28066","5","1",0,"2 KOs","1 KOs"
"625904","7","1",1,"1 KOs","0 KOs"
"167646","9","5",1,"4 KOs","1 KOs"
"367953","5","3",0,"2 KOs","0 KOs"
"107761","12","13",6,"7 KOs","3 KOs"
"570102","8","2",0,"6 KOs","1 KOs"
"5886","10","10",1,"4 KOs","5 KOs"
"396914","31","8",1,"12 KOs","3 KOs"
"529959","18","8",2,"4 KOs","0 KOs"
"5087","22","20",1,"17 KOs","16 KOs"
"637370","29","6",1,"20 KOs","1 KOs"
"794434","8","1",0,"1 KOs","1 KOs"
"286489","5","1",0,"3 KOs","0 KOs"
"575297","10","6",1,"2 KOs","2 KOs"
"27584","9","1",0,"2 KOs","1 KOs"
"329631","9","19",4,"3 KOs","7 KOs"
"651146","11","13",0,"8 KOs","4 KOs"
"245316","6","3",0,"3 KOs","0 KOs"
"165735","13","10",11,"9 KOs","8 KOs"
"1696","8","9",2,"4 KOs","0 KOs"
"134965","16","15",0,"14 KOs","13 KOs"
"509296","8","15",10,"2 KOs","3 KOs"
"713221","13","35",3,"2 KOs","21 KOs"
"27290","13","5",1,"6 KOs","4 KOs"
"251774","11","13",4,"7 KOs","2 KOs"
"85079","22","20",5,"11 KOs","5 KOs"
"291857","10","5",3,"6 KOs","1 KOs"
"252772","8","17",1,"6 KOs","8 KOs"
"820090","11","7",1,"3 KOs","0 KOs"
"713874","10","1",1,"2 KOs","1 KOs"
"486791","10","4",0,"6 KOs","2 KOs"
"30740","8","10",1,"0 KOs","6 KOs"
"366486","7","7",0,"3 KOs","3 KOs"
"118555","17","9",2,"5 KOs","3 KOs"
"352238","6","1",1,"6 KOs","0 KOs"
"266917","5","2",0,"1 KOs","2 KOs"
"571908","21","6",0,"11 KOs","4 KOs"
"153424","6","5",1,"2 KOs","5 KOs"
"182321","16","10",16,"10 KOs","4 KOs"
"306668","13","18",5,"7 KOs","10 KOs"
"326805","20","16",2,"6 KOs","10 KOs"
"71722","6","8",0,"4 KOs","1 KOs"
"15322","10","5",0,"3 KOs","3 KOs"
"370285","9","1",0,"6 KOs","0 KOs"
"207025","12","20",2,"5 KOs","1 KOs"
"39310","21","10",0,"14 KOs","4 KOs"
"60347","25","21",6,"20 KOs","8 KOs"
"347218","11","16",0,"2 KOs","9 KOs"
"252829","6","10",1,"3 KOs","3 KOs"
"673563","9","0",1,"2 KOs","0 KOs"
"7247","20","5",0,"14 KOs","4 KOs"
"583901","1","0",0,"1 KOs","0 KOs"
"386798","7","9",0,"7 KOs","7 KOs"
"51375","27","52",9,"4 KOs","18 KOs"
"361547","11","5",0,"5 KOs","1 KOs"
"73794","11","2",0,"2 KOs","1 KOs"
"207867","24","20",3,"6 KOs","5 KOs"
"97940","17","22",6,"8 KOs","5 KOs"
"300293","9","1",1,"2 KOs","0 KOs"
"22868","12","10",0,"6 KOs","2 KOs"
"6531","14","38",0,"8 KOs","16 KOs"
"60950","13","13",0,"9 KOs","4 KOs"
"44733","16","2",1,"9 KOs","1 KOs"
"185104","15","35",4,"4 KOs","10 KOs"
"673027","17","4",1,"7 KOs","0 KOs"
"165829","10","13",14,"6 KOs","8 KOs"
"160060","10","8",2,"2 KOs","3 KOs"
"19362","7","12",1,"1 KOs","1 KOs"
"156663","7","2",2,"3 KOs","0 KOs"
"461740","5","2",2,"1 KOs","0 KOs"
"236476","16","22",0,"3 KOs","3 KOs"
"598866","8","6",3,"6 KOs","1 KOs"
"65632","8","9",5,"1 KOs","3 KOs"
"126027","10","31",7,"3 KOs","12 KOs"
"137085","7","5",0,"5 KOs","4 KOs"
"130798","18","18",3,"9 KOs","4 KOs"
"107256","14","7",3,"0 KOs","2 KOs"
"721546","20","2",0,"9 KOs","0 KOs"
"24808","6","8",4,"2 KOs","3 KOs"
"285636","7","5",1,"0 KOs","2 KOs"
"551648","5","4",0,"0 KOs","1 KOs"
"111888","14","4",3,"6 KOs","3 KOs"
"75838","12","24",5,"4 KOs","8 KOs"
"24811","13","19",9,"2 KOs","7 KOs"
"642220","7","6",1,"5 KOs","0 KOs"
"71716","7","13",3,"4 KOs","5 KOs"
"45283","11","7",2,"6 KOs","5 KOs"
"126757","11","9",2,"1 KOs","1 KOs"
"212048","14","7",6,"10 KOs","3 KOs"
"100944","16","14",1,"3 KOs","8 KOs"
"704806","9","0",0,"9 KOs","0 KOs"
"98315","11","14",2,"0 KOs","6 KOs"
"38677","12","5",2,"6 KOs","2 KOs"
"44920","11","14",4,"4 KOs","5 KOs"
"317341","14","20",4,"1 KOs","1 KOs"
"339883","7","2",0,"2 KOs","1 KOs"
"205491","6","1",0,"1 KOs","1 KOs"
"126348","5","3",0,"3 KOs","2 KOs"
"108265","11","16",4,"6 KOs","3 KOs"
"732065","19","4",2,"7 KOs","1 KOs"
"54626","13","20",8,"1 KOs","2 KOs"
"17008","7","1",0,"2 KOs","0 KOs"
"248569","10","4",0,"9 KOs","3 KOs"
"92991","13","12",1,"5 KOs","4 KOs"
